title,author_name,author_url,publication_date,description,category,image_url,url,country,content_preview,extractor,lang,content,source
Filling Obiang's boots,,,27th May 2016,"This month's poll, though no surprise, was meant to concentrate minds on who would follow in the strongman's footsteps",,,https://www.africa-confidential.com/article/id/11675/Filling_Obiang%27s_boots,EQUATORIAL GUINEA,"The veteran President, long the strongman of local politics even before he seized power in a 1979 coup, was sworn in for a new seven-year term on 20 May in front of seven other Afr...",africa-confidential,en,,
Obiang’s own goal fest,,,19th February 2015,Hosting the Africa Cup of Nations won some prestige for the regime but could not paper over the cracks,,,https://www.africa-confidential.com/article/id/6010/Obiang%e2%80%99s_own_goal_fest,EQUATORIAL GUINEA,"From the glass-fronted VIP section of the main stand, President Teodoro Obiang Nguema Mbasogo had a perfect view as crowd violence in the Nuevo Estadio de Malabo spiralled out of c...",africa-confidential,en,,
Obiang's goals,,,6th February 2015,,,,https://www.africa-confidential.com/article/id/5999/Obiang%27s_goals,EQUATORIAL GUINEA,Hosting the Africa Cup of Nations has enabled President Teodoro Obiang Nguema Mbasogo to improve his country's image and raise his regional profile. At the opening ceremony of the ...,africa-confidential,en,,
Disagreements over dialogue,,,12th September 2014,President Obiang says he wants to open up politics to the opposition but most parties are setting conditions for taking part,,,https://www.africa-confidential.com/article/id/5772/Disagreements_over_dialogue,EQUATORIAL GUINEA,President Teodoro Obiang Nguema Mbasogo announced on 29 August his plans to hold a dialogue with members of the opposition but they are highly sceptical that it will lead to any pr...,africa-confidential,en,,
"See, they were out to get me",,,1st August 2013,,,,https://www.africa-confidential.com/article/id/5007/See%2c_they_%3ci%3ewere_%3c%2fi%3e_out_to_get_me,EQUATORIAL GUINEA,President Teodoro Obiang Nguema Mbasogo’s argument that the Spanish government under Prime Minister José María Aznar may have supported the 2004 ‘wonga co...,africa-confidential,en,,
"L’etat, c’est nous",,,5th July 2013,The President and his family do well out of – and squabble over – the tiny country’s massive oil riches,,,https://www.africa-confidential.com/article/id/4962/L%e2%80%99etat%2c_c%e2%80%99est_nous,EQUATORIAL GUINEA,"The elections on 26 May showed just how far President Teodoro Obiang Nguema Mbasogo will go to stifle democratic opposition. The leading opposition party, the Convergencia para la ...",africa-confidential,en,,
"As the oil goes, the gas arrives",,,5th July 2013,,,,https://www.africa-confidential.com/article/id/4963/As_the_oil_goes%2c_the_gas_arrives,EQUATORIAL GUINEA,"At international conferences on Equatorial Guinea, oilmen often praise its Mines Minister, Gabriel Mbaga Obiang Lima. However, his recent spate of contract-signing could be undone ...",africa-confidential,en,,
Secret shipment,,,18th January 2013,,,,https://www.africa-confidential.com/article/id/4762/Secret_shipment,EQUATORIAL GUINEA,"As President Teodoro Obiang Nguema Mbasogo’s government rails against foreign influences seeking to destabilise Equatorial Guinea, it is none too pleased with the latest decisions ...",africa-confidential,en,,
Obiang loves China,,,27th June 2013,Billions in non-transparent contracts have gone to Chinese companies and the opposition claims that Beijing is supporting the regime’s oppressive tactics,,,https://www.africa-confidential.com/article/id/10936/Obiang_loves_China,EQUATORIAL GUINEA,China stands accused of cooperating with the government of President Teodoro Obiang Nguema Mbasogo to limit civil rights in Equatorial Guinea and to suppress the political opposit...,africa-confidential,en,,
"Welcoming Russia's Lavrov, President Issayas boosts his regional role",,,31st January 2023,Regional and international officials say the Asmara regime has been greatly strengthened by Ethiopia's civil war,,,https://www.africa-confidential.com/article/id/14282/Welcoming_Russia%27s_Lavrov%2c_President_Issayas_boosts_his_regional_role,ERITREA,"Thanking Moscow's 'Eritrean friends for their consistent support of Russian initiatives in the UN,' Foreign Minister Sergei Lavrov sketched out closer ties between the two countrie...",africa-confidential,en,,
Tentative steps towards peace,,,15th December 2022,"The reluctance of some to negotiate, tricky problems between allies, and arm-twisting from the west make for a complex negotiating picture",,,https://www.africa-confidential.com/article/id/14236/Tentative_steps_towards_peace,ERITREA,The fledgling peace process between the Ethiopian federal government and the Tigrayan People's Liberation Front has evolved from a mere cessation of hostilities agreed in Pretoria ...,africa-confidential,en,,
Advancing towards stalemate,,,22nd September 2022,Federal government forces are yet to make a military breakthrough despite sustained attacks on Tigray on multiple fronts,,,https://www.africa-confidential.com/article/id/14114/Advancing_towards_stalemate,ERITREA,"It is now clear that both the federal and Tigrayan forces used the nearly nine-month truce to quietly prepare for war. Despite maintaining a façade of commitment to peace, t...",africa-confidential,en,,
Muddled meddling by the UAE,,,10th June 2021,Crown Prince Mohammed bin Zayed and one of his top advisors are rethinking the United Arab Emirates' policy in the Horn,,,https://www.africa-confidential.com/article/id/13432/Muddled_meddling_by_the_UAE,ERITREA,"As Ethiopian Prime Minister Abiy Ahmed's government complains about United States 'interference' in the Tigray conflict, there are signs that Washington's stance has caused some go...",africa-confidential,en,,
Issayas in for the long haul,,,29th April 2021,"Asmara sends more military units across the border to Tigray and beyond, despite its pledge to withdraw",,,https://www.africa-confidential.com/article/id/13368/Issayas_in_for_the_long_haul,ERITREA,Ethiopian officials are preparing for national elections in early June against a backdrop of political and economic reversals for Prime Minister Abiy Ahmed. Despite growing violenc...,africa-confidential,en,,
Addis and Asmara exchange vows,,,15th April 2021,Ethiopia and Eritrea may consider a federation as the conflict in Tigray becomes part of a wider reordering of regional geopolitics,,,https://www.africa-confidential.com/article/id/13342/Addis_and_Asmara_exchange_vows,ERITREA,Efforts to float a trial balloon for greater closeness between Eritrea and Ethiopia by Ambassador Dina Mufti at his weekly press conference in Addis Ababa at the end of last month ...,africa-confidential,en,,
Eritrea entrenches in Tigray,,,15th April 2021,Issayas’s forces were the spearhead of Addis Ababa’s ousting of the Tigray government. They are there for the long haul,,,https://www.africa-confidential.com/article/id/13343/Eritrea_entrenches_in_Tigray,ERITREA,"As the fog around the conflict in Tigray slowly begins to lift, Prime Minister Abiy Ahmed's reliance on the armed forces of his Eritrean counterpart Issayas Afewerki is becoming cl...",africa-confidential,en,,
Abiy gives first ground,,,1st April 2021,"Prime Minister Abiy has finally admitted to an open secret about Eritrean troops, but the guerrilla war in Tigray rumbles on",,,https://www.africa-confidential.com/article/id/13332/Abiy_gives_first_ground,ERITREA,"Prime Minister Abiy Ahmed has finally, if grudgingly, admitted to Ethiopia's House of People's Representatives on what everybody has known for months: Eritrean troops are operating...",africa-confidential,en,,
Abiy makes grudging admission on atrocities in Tigray,,,29th March 2021,"As horrendous reports emerge abuses of civilians in the embattled region, Addis Ababa admits involvement of Eritrean troops",,,https://www.africa-confidential.com/article/id/13324/Abiy_makes_grudging_admission_on_atrocities_in_Tigray,ERITREA,International pressure seems to have prompted Prime Minister Abiy Ahmed to declare on 26 March that Eritrean troops will withdraw from the Tigray region after reports of their invo...,africa-confidential,en,,
Stirring the regional pot,,,4th March 2021,A burgeoning Ethiopia-Eritrea-Somalia axis is resetting relations all over the Horn and undermining regional institutions,,,https://www.africa-confidential.com/article/id/13280/Stirring_the_regional_pot,ERITREA,Prime Minister Abiy Ahmed is fending off all pleas for mediation and accountability for human rights abuses committed during his campaign to defeat the Tigrayan People's Liberation...,africa-confidential,en,,
No compromise on royal power,,,8th June 2023,,,,https://www.africa-confidential.com/article/id/14476/No_compromise_on_royal_power,ESWATINI,"The imprisonment of two MPs on terrorism charges is a signal that royal power will not be compromised or reformed, and elections due this year won't change anything, despite local ...",africa-confidential,en,,
Mswati digs in and defies SADC,,,2nd February 2023,,,,https://www.africa-confidential.com/article/id/14294/Mswati_digs_in_and_defies_SADC,ESWATINI,King Mswati III remains deaf to pleas for reform despite growing pressure on him in the wake of the assassination of democracy activist and human rights lawyer Thulani Maseko in hi...,africa-confidential,en,,
Mswati sidesteps reform,,,22nd September 2022,,,,https://www.africa-confidential.com/article/id/14124/Mswati_sidesteps_reform,ESWATINI,"Namibian President Hage Geingob is the latest leader assigned by the Southern African Development Community to wade into Eswatini's political quagmire. Before Geingob, President Cy...",africa-confidential,en,,
Endgame of throne?,,,12th November 2021,Africa's last absolute monarchy teeters as activists step up protests and demand action from South Africa,,,https://www.africa-confidential.com/article/id/13668/Endgame_of_throne,ESWATINI,What started as a student protest against police brutality has morphed into a full-scale crisis with King Mswati III's army killing between 80-100 civilians in clashes with demonst...,africa-confidential,en,,
A state of royal denial,,,8th July 2021,,,,https://www.africa-confidential.com/article/id/13479/A_state_of_royal_denial,ESWATINI,"As reports and videos circulate showing dozens of pro-democracy protestors being shot and killed by security forces, regional and international pressure on King Mswati III is mount...",africa-confidential,en,,
A king–size crisis,,,5th July 2021,,,,https://www.africa-confidential.com/article/id/13466/A_king%e2%80%93size_crisis,ESWATINI,"Brutal army crackdowns against pro-democracy protests have prompted concerns among Eswatini's neighbours, with the Southern African Development Community sending a team of 16 minis...",africa-confidential,en,,
Facing sanctions,,,26th June 2015,,,,https://www.africa-confidential.com/article/id/11146/Facing_sanctions,ESWATINI,Momentum is building in Europe for sanctions over human rights abuses in Swaziland. European Union member states voted on 21 May for a resolution urging their leaders to reconsider...,africa-confidential,en,,
'Failed feudal state',,,3rd October 2013,,,,https://www.africa-confidential.com/article/id/5064/%27Failed_feudal_state%27,ESWATINI,The widely discredited 20 September election saw pro-royal politicians take nearly all 55 parliamentary seats. Traditional chiefs loyal to King Mswati III had vetted all the candid...,africa-confidential,en,,
"New name, same game",,,6th September 2013,,,,https://www.africa-confidential.com/article/id/5039/New_name%2c_same_game,ESWATINI,"Inspired by a vision from God, King Mswati III has declared his country a ‘monarchical democracy’. This will make it clear to the international community that Swaziland...",africa-confidential,en,,
Mswati’s private party,,,8th June 2012,The tiny kingdom is in a deep economic crisis but the ruling monarch is determined to party on regardless,,,https://www.africa-confidential.com/article/id/4488/Mswati%e2%80%99s_private_party,ESWATINI,The arrival of a new private jet for King Mswati III has brought fresh turbulence to the virtually bankrupt country. The future is more uncertain than ever now that Swaziland has p...,africa-confidential,en,,
Middle powers line up behind Addis and Mogadishu,,,19th September 2024,Egypt and Somalia have signed a military pact to scupper Ethiopia’s trade-off with Somaliland for a port in the Gulf of Aden,,,https://www.africa-confidential.com/article/id/15153/Middle_powers_line_up_behind_Addis_and_Mogadishu,EGYPT,"Nothing better illustrates the radical shift in regional relations than the defence agreement signed by Egypt and the Federal Government of Somalia on 14 August, two days after Ank...",africa-confidential,en,,
Home-grown reforms and political muscle seal $3.4bn IMF deal,,,18th September 2024,Government forecasts strong growth but its shifts on devaluation and economic liberalisation will have to show results quickly,,,https://www.africa-confidential.com/article/id/15152/Home-grown_reforms_and_political_muscle_seal_%243.4bn_IMF_deal,ETHIOPIA,"Backed by a US$3.4 billion IMF extended credit facility (ECF), Prime Minister Abiy Ahmed’s administration has a fighting chance to return the national finances to debt sustai...",africa-confidential,en,,
How Tigray is turning on itself,,,11th September 2024,The fight for control of the ruling TPLF is slowing the region’s post-war recovery and playing into the hands of the federal government,,,https://www.africa-confidential.com/article/id/15145/How_Tigray_is_turning_on_itself,ETHIOPIA,"Instead of moving towards the much-discussed national reconciliation, Ethiopia is grappling with a new bout of regional factionalism. The two largest regions, Oromia and Amhara, ar...",africa-confidential,en,,
Abiy pushes radical reforms for debt deal,,,5th September 2024,A multi-billion-dollar financing programme and debt restructuring deal are taking shape but the political risks are high at home and in the region,,,https://www.africa-confidential.com/article/id/15138/Abiy_pushes_radical_reforms_for_debt_deal,ETHIOPIA,Prime Minister Abiy Ahmed’s grand plan to raise over US$10 billion from international financial institutions and the restructuring of Ethiopia’s $28bn foreign debt afte...,africa-confidential,en,,
Central bank floats birr to secure IMF deal,,,1st August 2024,"Foreign exchange reform will remove market distortions, but is the economy entering a danger zone of further devaluation and greater inflation?",,,https://www.africa-confidential.com/article/id/15095/Central_bank_floats_birr_to_secure_IMF_deal,ETHIOPIA,The quid pro quo that Addis Ababa will gain from the international financial institutions and from sundry investors and creditors must have reassured Prime Minister Abiy Ahmed that...,africa-confidential,en,,
Abiy agrees $3.4bn IMF deal,,,30th July 2024,"Ethiopia’s move to a market-based foreign exchange regime, a requirement of the new financing programme, saw the birr drop 30% against the dollar",,,https://www.africa-confidential.com/article/id/15088/Abiy_agrees_%243.4bn_IMF_deal,ETHIOPIA,Prime Minister Abiy Ahmed’s government has reached an agreement with the IMF on a four-year US$3.4 billion loan – part of a $10.7bn financing programme from the Fund an...,africa-confidential,en,,
Djibouti joins fight against the Abiy-Bihi pact,,,19th July 2024,"Fearing big losses if Addis Ababa’s port access deal with Somaliland goes ahead, President Guelleh wants to scupper it",,,https://www.africa-confidential.com/article/id/15080/Djibouti_joins_fight_against_the_Abiy-Bihi_pact,ETHIOPIA,"Battle drums are sounding, but the casus belli is still being determined. Nobody yet knows whether the Memorandum of Understanding (MoU) between Ethiopia’s Prime Minister Abi...",africa-confidential,en,,
Shots and plots,,,1st August 2024,,,,https://www.africa-confidential.com/article/id/15098/Shots_and_plots,ETHIOPIA,"On 15 July, local militias on the outskirts of Abudwaq, in Galmudug, stopped a convoy of two trucks loaded with infantry weapons coming from Ethiopia and led by two cars belonging ...",africa-confidential,en,,
Tigray war accord isn’t ending the fighting over Amhara border,,,15th July 2024,The Pretoria deal stopped large-scale combat but didn’t resolve the disputes over territory and resources,,,https://www.africa-confidential.com/article/id/15068/Tigray_war_accord_isn%e2%80%99t_ending_the_fighting_over_Amhara_border,ETHIOPIA,"The rebellions and counter-insurgency operations causing havoc in Ethiopia’s two largest regions, Amhara and Oromia, have overshadowed the aftermath of the two-year civil war...",africa-confidential,en,,
Abiy Ahmed’s sovereignty deal with Muse Abdi risks more regional turmoil,,,27th June 2024,Ethiopia’s accord with Somaliland on access to the sea angers Mogadishu as the UAE pushes its side in the fight,,,https://www.africa-confidential.com/article/id/15046/Abiy_Ahmed%e2%80%99s_sovereignty_deal_with_Muse_Abdi_risks_more_regional_turmoil,ETHIOPIA,Regional concerns are mounting over the mooted quid pro quo between Prime Minister Abiy Ahmed and President Muse Bihi Abdi in which Ethiopia gets a port in the Gulf of Aden in retu...,africa-confidential,en,,
